Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-11-13,Groningen,20.0,Overleden,0.0,37.0
2020-11-14,Groningen,20.0,Overleden,0.0,37.0
2020-11-15,Groningen,20.0,Overleden,0.0,37.0
2020-11-16,Groningen,20.0,Overleden,0.0,37.0
2020-11-17,Groningen,20.0,Overleden,0.0,37.0
2020-02-27,Groningen,20.0,Totaal,0.0,0.0
2020-02-28,Groningen,20.0,Totaal,0.0,0.0
2020-02-29,Groningen,20.0,Totaal,0.0,0.0
2020-03-01,Groningen,20.0,Totaal,0.0,0.0
2020-03-02,Groningen,20.0,Totaal,0.0,0.0
2020-03-03,Groningen,20.0,Totaal,1.0,1.0
2020-03-04,Groningen,20.0,Totaal,0.0,1.0
2020-03-05,Groningen,20.0,Totaal,0.0,1.0
2020-03-06,Groningen,20.0,Totaal,0.0,1.0
2020-03-07,Groningen,20.0,Totaal,0.0,1.0
2020-03-08,Groningen,20.0,Totaal,0.0,1.0
2020-03-09,Groningen,20.0,Totaal,0.0,1.0
2020-03-10,Groningen,20.0,Totaal,0.0,1.0
2020-03-11,Groningen,20.0,Totaal,0.0,1.0
2020-03-12,Groningen,20.0,Totaal,1.0,2.0
2020-03-13,Groningen,20.0,Totaal,0.0,2.0
2020-03-14,Groningen,20.0,Totaal,1.0,3.0
2020-03-15,Groningen,20.0,Totaal,5.0,8.0
2020-03-16,Groningen,20.0,Totaal,0.0,8.0
2020-03-17,Groningen,20.0,Totaal,3.0,11.0
2020-03-18,Groningen,20.0,Totaal,3.0,14.0
2020-03-19,Groningen,20.0,Totaal,3.0,17.0
2020-03-20,Groningen,20.0,Totaal,7.0,24.0
2020-03-21,Groningen,20.0,Totaal,0.0,24.0
2020-03-22,Groningen,20.0,Totaal,10.0,34.0
2020-03-23,Groningen,20.0,Totaal,10.0,44.0
2020-03-24,Groningen,20.0,Totaal,10.0,54.0
2020-03-25,Groningen,20.0,Totaal,4.0,58.0
2020-03-26,Groningen,20.0,Totaal,26.0,84.0
2020-03-27,Groningen,20.0,Totaal,7.0,91.0
2020-03-28,Groningen,20.0,Totaal,17.0,108.0
2020-03-29,Groningen,20.0,Totaal,10.0,118.0
2020-03-30,Groningen,20.0,Totaal,12.0,130.0
2020-03-31,Groningen,20.0,Totaal,23.0,153.0
2020-04-01,Groningen,20.0,Totaal,11.0,164.0
2020-04-02,Groningen,20.0,Totaal,17.0,181.0
2020-04-03,Groningen,20.0,Totaal,7.0,188.0
2020-04-04,Groningen,20.0,Totaal,9.0,197.0
2020-04-05,Groningen,20.0,Totaal,6.0,203.0
2020-04-06,Groningen,20.0,Totaal,11.0,214.0
2020-04-07,Groningen,20.0,Totaal,10.0,224.0
2020-04-08,Groningen,20.0,Totaal,14.0,238.0
2020-04-09,Groningen,20.0,Totaal,12.0,250.0
2020-04-10,Groningen,20.0,Totaal,15.0,265.0
2020-04-11,Groningen,20.0,Totaal,3.0,268.0
2020-04-12,Groningen,20.0,Totaal,16.0,284.0
2020-04-13,Groningen,20.0,Totaal,24.0,308.0
2020-04-14,Groningen,20.0,Totaal,10.0,318.0
2020-04-15,Groningen,20.0,Totaal,5.0,323.0
2020-04-16,Groningen,20.0,Totaal,3.0,326.0
2020-04-17,Groningen,20.0,Totaal,8.0,334.0
2020-04-18,Groningen,20.0,Totaal,2.0,336.0
2020-04-19,Groningen,20.0,Totaal,2.0,338.0
2020-04-20,Groningen,20.0,Totaal,0.0,338.0
2020-04-21,Groningen,20.0,Totaal,3.0,341.0
2020-04-22,Groningen,20.0,Totaal,12.0,353.0
2020-04-23,Groningen,20.0,Totaal,3.0,356.0
2020-04-24,Groningen,20.0,Totaal,2.0,358.0
2020-04-25,Groningen,20.0,Totaal,7.0,365.0
2020-04-26,Groningen,20.0,Totaal,2.0,367.0
2020-04-27,Groningen,20.0,Totaal,5.0,372.0
2020-04-28,Groningen,20.0,Totaal,2.0,374.0
2020-04-29,Groningen,20.0,Totaal,2.0,376.0
2020-04-30,Groningen,20.0,Totaal,2.0,378.0
2020-05-01,Groningen,20.0,Totaal,0.0,378.0
2020-05-02,Groningen,20.0,Totaal,0.0,378.0
2020-05-03,Groningen,20.0,Totaal,1.0,379.0
2020-05-04,Groningen,20.0,Totaal,0.0,379.0
2020-05-05,Groningen,20.0,Totaal,4.0,383.0
2020-05-06,Groningen,20.0,Totaal,4.0,387.0
2020-05-07,Groningen,20.0,Totaal,0.0,387.0
2020-05-08,Groningen,20.0,Totaal,2.0,389.0
2020-05-09,Groningen,20.0,Totaal,1.0,390.0
2020-05-10,Groningen,20.0,Totaal,0.0,390.0
2020-05-11,Groningen,20.0,Totaal,7.0,397.0
2020-05-12,Groningen,20.0,Totaal,2.0,399.0
2020-05-13,Groningen,20.0,Totaal,1.0,400.0
2020-05-14,Groningen,20.0,Totaal,0.0,400.0
2020-05-15,Groningen,20.0,Totaal,0.0,400.0
2020-05-16,Groningen,20.0,Totaal,1.0,401.0
2020-05-17,Groningen,20.0,Totaal,1.0,402.0
2020-05-18,Groningen,20.0,Totaal,0.0,402.0
2020-05-19,Groningen,20.0,Totaal,1.0,403.0
2020-05-20,Groningen,20.0,Totaal,0.0,403.0
2020-05-21,Groningen,20.0,Totaal,1.0,404.0
2020-05-22,Groningen,20.0,Totaal,0.0,404.0
2020-05-23,Groningen,20.0,Totaal,0.0,404.0
2020-05-24,Groningen,20.0,Totaal,0.0,404.0
2020-05-25,Groningen,20.0,Totaal,0.0,404.0
2020-05-26,Groningen,20.0,Totaal,0.0,404.0
2020-05-27,Groningen,20.0,Totaal,0.0,404.0
2020-05-28,Groningen,20.0,Totaal,0.0,404.0
2020-05-29,Groningen,20.0,Totaal,2.0,406.0
2020-05-30,Groningen,20.0,Totaal,0.0,406.0
2020-05-31,Groningen,20.0,Totaal,1.0,407.0
2020-06-01,Groningen,20.0,Totaal,0.0,407.0
2020-06-02,Groningen,20.0,Totaal,0.0,407.0
2020-06-03,Groningen,20.0,Totaal,1.0,408.0
2020-06-04,Groningen,20.0,Totaal,0.0,408.0
2020-06-05,Groningen,20.0,Totaal,0.0,408.0
2020-06-06,Groningen,20.0,Totaal,1.0,409.0
2020-06-07,Groningen,20.0,Totaal,0.0,409.0
2020-06-08,Groningen,20.0,Totaal,2.0,411.0
2020-06-09,Groningen,20.0,Totaal,2.0,413.0
2020-06-10,Groningen,20.0,Totaal,1.0,414.0
2020-06-11,Groningen,20.0,Totaal,0.0,414.0
2020-06-12,Groningen,20.0,Totaal,0.0,414.0
2020-06-13,Groningen,20.0,Totaal,0.0,414.0
2020-06-14,Groningen,20.0,Totaal,0.0,414.0
2020-06-15,Groningen,20.0,Totaal,0.0,414.0
2020-06-16,Groningen,20.0,Totaal,1.0,415.0
2020-06-17,Groningen,20.0,Totaal,0.0,415.0
2020-06-18,Groningen,20.0,Totaal,3.0,418.0
2020-06-19,Groningen,20.0,Totaal,0.0,418.0
2020-06-20,Groningen,20.0,Totaal,0.0,418.0
2020-06-21,Groningen,20.0,Totaal,1.0,419.0
2020-06-22,Groningen,20.0,Totaal,0.0,419.0
2020-06-23,Groningen,20.0,Totaal,1.0,420.0
2020-06-24,Groningen,20.0,Totaal,2.0,422.0
2020-06-25,Groningen,20.0,Totaal,1.0,423.0
2020-06-26,Groningen,20.0,Totaal,0.0,423.0
2020-06-27,Groningen,20.0,Totaal,0.0,423.0
2020-06-28,Groningen,20.0,Totaal,0.0,423.0
2020-06-29,Groningen,20.0,Totaal,0.0,423.0
2020-06-30,Groningen,20.0,Totaal,0.0,423.0
2020-07-01,Groningen,20.0,Totaal,0.0,423.0
2020-07-02,Groningen,20.0,Totaal,0.0,423.0
2020-07-03,Groningen,20.0,Totaal,0.0,423.0
2020-07-04,Groningen,20.0,Totaal,0.0,423.0
2020-07-05,Groningen,20.0,Totaal,0.0,423.0
2020-07-06,Groningen,20.0,Totaal,1.0,424.0
2020-07-07,Groningen,20.0,Totaal,0.0,424.0
2020-07-08,Groningen,20.0,Totaal,0.0,424.0
2020-07-09,Groningen,20.0,Totaal,0.0,424.0
2020-07-10,Groningen,20.0,Totaal,1.0,425.0
2020-07-11,Groningen,20.0,Totaal,0.0,425.0
2020-07-12,Groningen,20.0,Totaal,0.0,425.0
2020-07-13,Groningen,20.0,Totaal,0.0,425.0
2020-07-14,Groningen,20.0,Totaal,0.0,425.0
2020-07-15,Groningen,20.0,Totaal,0.0,425.0
2020-07-16,Groningen,20.0,Totaal,0.0,425.0
2020-07-17,Groningen,20.0,Totaal,0.0,425.0
2020-07-18,Groningen,20.0,Totaal,0.0,425.0
2020-07-19,Groningen,20.0,Totaal,0.0,425.0
2020-07-20,Groningen,20.0,Totaal,0.0,425.0
2020-07-21,Groningen,20.0,Totaal,0.0,425.0
2020-07-22,Groningen,20.0,Totaal,0.0,425.0
2020-07-23,Groningen,20.0,Totaal,0.0,425.0
2020-07-24,Groningen,20.0,Totaal,1.0,426.0
2020-07-25,Groningen,20.0,Totaal,0.0,426.0
2020-07-26,Groningen,20.0,Totaal,0.0,426.0
2020-07-27,Groningen,20.0,Totaal,2.0,428.0
2020-07-28,Groningen,20.0,Totaal,1.0,429.0
2020-07-29,Groningen,20.0,Totaal,0.0,429.0
2020-07-30,Groningen,20.0,Totaal,3.0,432.0
2020-07-31,Groningen,20.0,Totaal,2.0,434.0
2020-08-01,Groningen,20.0,Totaal,3.0,437.0
2020-08-02,Groningen,20.0,Totaal,3.0,440.0
2020-08-03,Groningen,20.0,Totaal,2.0,442.0
2020-08-04,Groningen,20.0,Totaal,3.0,445.0
2020-08-05,Groningen,20.0,Totaal,4.0,449.0
2020-08-06,Groningen,20.0,Totaal,4.0,453.0
2020-08-07,Groningen,20.0,Totaal,12.0,465.0
2020-08-08,Groningen,20.0,Totaal,11.0,476.0
2020-08-09,Groningen,20.0,Totaal,1.0,477.0
2020-08-10,Groningen,20.0,Totaal,2.0,479.0
2020-08-11,Groningen,20.0,Totaal,8.0,487.0
2020-08-12,Groningen,20.0,Totaal,13.0,500.0
2020-08-13,Groningen,20.0,Totaal,1.0,501.0
2020-08-14,Groningen,20.0,Totaal,10.0,511.0
2020-08-15,Groningen,20.0,Totaal,1.0,512.0
2020-08-16,Groningen,20.0,Totaal,5.0,517.0
2020-08-17,Groningen,20.0,Totaal,8.0,525.0
2020-08-18,Groningen,20.0,Totaal,11.0,536.0
2020-08-19,Groningen,20.0,Totaal,4.0,540.0
2020-08-20,Groningen,20.0,Totaal,10.0,550.0
2020-08-21,Groningen,20.0,Totaal,11.0,561.0
2020-08-22,Groningen,20.0,Totaal,6.0,567.0
2020-08-23,Groningen,20.0,Totaal,2.0,569.0
2020-08-24,Groningen,20.0,Totaal,4.0,573.0
2020-08-25,Groningen,20.0,Totaal,0.0,573.0
2020-08-26,Groningen,20.0,Totaal,23.0,596.0
2020-08-27,Groningen,20.0,Totaal,6.0,602.0
2020-08-28,Groningen,20.0,Totaal,6.0,608.0
2020-08-29,Groningen,20.0,Totaal,6.0,614.0
2020-08-30,Groningen,20.0,Totaal,4.0,618.0
2020-08-31,Groningen,20.0,Totaal,3.0,621.0
2020-09-01,Groningen,20.0,Totaal,5.0,626.0
2020-09-02,Groningen,20.0,Totaal,2.0,628.0
2020-09-03,Groningen,20.0,Totaal,12.0,640.0
2020-09-04,Groningen,20.0,Totaal,0.0,640.0
2020-09-05,Groningen,20.0,Totaal,3.0,643.0
2020-09-06,Groningen,20.0,Totaal,2.0,645.0
2020-09-07,Groningen,20.0,Totaal,10.0,655.0
2020-09-08,Groningen,20.0,Totaal,14.0,669.0
2020-09-09,Groningen,20.0,Totaal,2.0,671.0
2020-09-10,Groningen,20.0,Totaal,12.0,683.0
2020-09-11,Groningen,20.0,Totaal,27.0,710.0
2020-09-12,Groningen,20.0,Totaal,11.0,721.0
2020-09-13,Groningen,20.0,Totaal,8.0,729.0
2020-09-14,Groningen,20.0,Totaal,4.0,733.0
2020-09-15,Groningen,20.0,Totaal,55.0,788.0
2020-09-16,Groningen,20.0,Totaal,5.0,793.0
2020-09-17,Groningen,20.0,Totaal,17.0,810.0
2020-09-18,Groningen,20.0,Totaal,36.0,846.0
2020-09-19,Groningen,20.0,Totaal,50.0,896.0
2020-09-20,Groningen,20.0,Totaal,85.0,981.0
2020-09-21,Groningen,20.0,Totaal,8.0,989.0
2020-09-22,Groningen,20.0,Totaal,52.0,1041.0
2020-09-23,Groningen,20.0,Totaal,96.0,1137.0
2020-09-24,Groningen,20.0,Totaal,171.0,1308.0
2020-09-25,Groningen,20.0,Totaal,38.0,1346.0
2020-09-26,Groningen,20.0,Totaal,66.0,1412.0
2020-09-27,Groningen,20.0,Totaal,77.0,1489.0
2020-09-28,Groningen,20.0,Totaal,65.0,1554.0
2020-09-29,Groningen,20.0,Totaal,10.0,1564.0
2020-09-30,Groningen,20.0,Totaal,51.0,1615.0
2020-10-01,Groningen,20.0,Totaal,85.0,1700.0
2020-10-02,Groningen,20.0,Totaal,64.0,1764.0
2020-10-03,Groningen,20.0,Totaal,22.0,1786.0
2020-10-04,Groningen,20.0,Totaal,136.0,1922.0
2020-10-05,Groningen,20.0,Totaal,68.0,1990.0
2020-10-06,Groningen,20.0,Totaal,48.0,2038.0
2020-10-07,Groningen,20.0,Totaal,63.0,2101.0
2020-10-08,Groningen,20.0,Totaal,123.0,2224.0
2020-10-09,Groningen,20.0,Totaal,99.0,2323.0
2020-10-10,Groningen,20.0,Totaal,79.0,2402.0
2020-10-11,Groningen,20.0,Totaal,11.0,2413.0
2020-10-12,Groningen,20.0,Totaal,67.0,2480.0
2020-10-13,Groningen,20.0,Totaal,68.0,2548.0
2020-10-14,Groningen,20.0,Totaal,91.0,2639.0
2020-10-15,Groningen,20.0,Totaal,98.0,2737.0
2020-10-16,Groningen,20.0,Totaal,230.0,2967.0
2020-10-17,Groningen,20.0,Totaal,237.0,3204.0
2020-10-18,Groningen,20.0,Totaal,146.0,3350.0
2020-10-19,Groningen,20.0,Totaal,62.0,3412.0
2020-10-20,Groningen,20.0,Totaal,287.0,3699.0
2020-10-21,Groningen,20.0,Totaal,67.0,3766.0
2020-10-22,Groningen,20.0,Totaal,85.0,3851.0
2020-10-23,Groningen,20.0,Totaal,86.0,3937.0
2020-10-24,Groningen,20.0,Totaal,99.0,4036.0
2020-10-25,Groningen,20.0,Totaal,80.0,4116.0
2020-10-26,Groningen,20.0,Totaal,147.0,4263.0
2020-10-27,Groningen,20.0,Totaal,78.0,4341.0
2020-10-28,Groningen,20.0,Totaal,124.0,4465.0
2020-10-29,Groningen,20.0,Totaal,189.0,4654.0
2020-10-30,Groningen,20.0,Totaal,81.0,4735.0
2020-10-31,Groningen,20.0,Totaal,48.0,4783.0
2020-11-01,Groningen,20.0,Totaal,198.0,4981.0
2020-11-02,Groningen,20.0,Totaal,134.0,5115.0
2020-11-03,Groningen,20.0,Totaal,297.0,5412.0
2020-11-04,Groningen,20.0,Totaal,157.0,5569.0
2020-11-05,Groningen,20.0,Totaal,135.0,5704.0
2020-11-06,Groningen,20.0,Totaal,245.0,5949.0
2020-11-07,Groningen,20.0,Totaal,49.0,5998.0
2020-11-08,Groningen,20.0,Totaal,248.0,6246.0
2020-11-09,Groningen,20.0,Totaal,124.0,6370.0
2020-11-10,Groningen,20.0,Totaal,148.0,6518.0
2020-11-11,Groningen,20.0,Totaal,26.0,6544.0
2020-11-12,Groningen,20.0,Totaal,168.0,6712.0
2020-11-13,Groningen,20.0,Totaal,103.0,6815.0
2020-11-14,Groningen,20.0,Totaal,52.0,6867.0
2020-11-15,Groningen,20.0,Totaal,25.0,6892.0
2020-11-16,Groningen,20.0,Totaal,76.0,6968.0
2020-11-17,Groningen,20.0,Totaal,50.0,7018.0
2020-02-27,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-02-28,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-02-29,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-01,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-02,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-03,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-04,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-05,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-06,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-07,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-08,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-09,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-10,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-11,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-12,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-13,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-14,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-15,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-16,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-17,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-18,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-19,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-20,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-21,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-22,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-23,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-24,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-25,Groningen,20.0,Ziekenhuisopname,0.0,0.0
2020-03-26,Groningen,20.0,Ziekenhuisopname,1.0,1.0
2020-03-27,Groningen,20.0,Ziekenhuisopname,3.0,4.0
2020-03-28,Groningen,20.0,Ziekenhuisopname,2.0,6.0
2020-03-29,Groningen,20.0,Ziekenhuisopname,6.0,12.0
2020-03-30,Groningen,20.0,Ziekenhuisopname,8.0,20.0
2020-03-31,Groningen,20.0,Ziekenhuisopname,3.0,23.0
2020-04-01,Groningen,20.0,Ziekenhuisopname,8.0,31.0
2020-04-02,Groningen,20.0,Ziekenhuisopname,2.0,33.0
2020-04-03,Groningen,20.0,Ziekenhuisopname,1.0,34.0
2020-04-04,Groningen,20.0,Ziekenhuisopname,1.0,35.0
2020-04-05,Groningen,20.0,Ziekenhuisopname,4.0,39.0
2020-04-06,Groningen,20.0,Ziekenhuisopname,0.0,39.0
2020-04-07,Groningen,20.0,Ziekenhuisopname,0.0,39.0
2020-04-08,Groningen,20.0,Ziekenhuisopname,1.0,40.0
2020-04-09,Groningen,20.0,Ziekenhuisopname,3.0,43.0
2020-04-10,Groningen,20.0,Ziekenhuisopname,1.0,44.0
2020-04-11,Groningen,20.0,Ziekenhuisopname,2.0,46.0
2020-04-12,Groningen,20.0,Ziekenhuisopname,4.0,50.0
2020-04-13,Groningen,20.0,Ziekenhuisopname,0.0,50.0
2020-04-14,Groningen,20.0,Ziekenhuisopname,1.0,51.0
2020-04-15,Groningen,20.0,Ziekenhuisopname,1.0,52.0
2020-04-16,Groningen,20.0,Ziekenhuisopname,1.0,53.0
2020-04-17,Groningen,20.0,Ziekenhuisopname,2.0,55.0
2020-04-18,Groningen,20.0,Ziekenhuisopname,0.0,55.0
2020-04-19,Groningen,20.0,Ziekenhuisopname,0.0,55.0
2020-04-20,Groningen,20.0,Ziekenhuisopname,0.0,55.0
2020-04-21,Groningen,20.0,Ziekenhuisopname,0.0,55.0
2020-04-22,Groningen,20.0,Ziekenhuisopname,0.0,55.0
2020-04-23,Groningen,20.0,Ziekenhuisopname,0.0,55.0
2020-04-24,Groningen,20.0,Ziekenhuisopname,1.0,56.0
2020-04-25,Groningen,20.0,Ziekenhuisopname,1.0,57.0
2020-04-26,Groningen,20.0,Ziekenhuisopname,0.0,57.0
2020-04-27,Groningen,20.0,Ziekenhuisopname,1.0,58.0
2020-04-28,Groningen,20.0,Ziekenhuisopname,0.0,58.0
2020-04-29,Groningen,20.0,Ziekenhuisopname,2.0,60.0
2020-04-30,Groningen,20.0,Ziekenhuisopname,2.0,62.0
2020-05-01,Groningen,20.0,Ziekenhuisopname,0.0,62.0
2020-05-02,Groningen,20.0,Ziekenhuisopname,1.0,63.0
2020-05-03,Groningen,20.0,Ziekenhuisopname,2.0,65.0
2020-05-04,Groningen,20.0,Ziekenhuisopname,0.0,65.0
2020-05-05,Groningen,20.0,Ziekenhuisopname,1.0,66.0
2020-05-06,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-07,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-08,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-09,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-10,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-11,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-12,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-13,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-14,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-15,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-16,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-17,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-18,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-19,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-20,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-21,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-22,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-23,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-24,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-25,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-26,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-27,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-28,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-29,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-30,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-05-31,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-01,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-02,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-03,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-04,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-05,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-06,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-07,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-08,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-09,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-10,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-11,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-12,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-13,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-14,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-15,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-16,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-17,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-18,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-19,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-20,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-21,Groningen,20.0,Ziekenhuisopname,0.0,66.0
2020-06-22,Groningen,20.0,Ziekenhuisopname,1.0,67.0
2020-06-23,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-06-24,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-06-25,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-06-26,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-06-27,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-06-28,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-06-29,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-06-30,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-01,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-02,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-03,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-04,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-05,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-06,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-07,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-08,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-09,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-10,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-11,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-12,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-13,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-14,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-15,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-16,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-17,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-18,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-19,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-20,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-21,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-22,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-23,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-24,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-25,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-26,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-27,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-28,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-29,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-30,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-07-31,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-08-01,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-08-02,Groningen,20.0,Ziekenhuisopname,0.0,67.0
2020-08-03,Groningen,20.0,Ziekenhuisopname,1.0,68.0
2020-08-04,Groningen,20.0,Ziekenhuisopname,0.0,68.0
2020-08-05,Groningen,20.0,Ziekenhuisopname,0.0,68.0
2020-08-06,Groningen,20.0,Ziekenhuisopname,0.0,68.0
2020-08-07,Groningen,20.0,Ziekenhuisopname,0.0,68.0
2020-08-08,Groningen,20.0,Ziekenhuisopname,0.0,68.0
2020-08-09,Groningen,20.0,Ziekenhuisopname,0.0,68.0
2020-08-10,Groningen,20.0,Ziekenhuisopname,0.0,68.0
2020-08-11,Groningen,20.0,Ziekenhuisopname,0.0,68.0
2020-08-12,Groningen,20.0,Ziekenhuisopname,0.0,68.0
2020-08-13,Groningen,20.0,Ziekenhuisopname,0.0,68.0
2020-08-14,Groningen,20.0,Ziekenhuisopname,0.0,68.0
2020-08-15,Groningen,20.0,Ziekenhuisopname,0.0,68.0
2020-08-16,Groningen,20.0,Ziekenhuisopname,0.0,68.0
2020-08-17,Groningen,20.0,Ziekenhuisopname,0.0,68.0
